key,bank,addr,pitch,flip,height,rows_walked,words,bytes,native,zoomed_seen,count,first_frame,w0,w1,w2,w3,w4,w5,w6,w7
3_426A_0008_016,3,0x426A,8,0,22,22,164,358,0,3,3,645,0xA58F,0x01D5,0x0008,0x426A,0xF386,0x6084,0x0000,0x432F
3_426A_0008_017,3,0x426A,8,0,23,23,171,373,0,3,3,644,0xA18A,0x01D3,0x0008,0x426A,0xF385,0x3842,0x0000,0x432F
3_426A_0008_018,3,0x426A,8,0,24,24,177,386,1,0,3,643,0x9E86,0x01D2,0x0008,0x426A,0xF385,0x0000,0x0000,0x432F
4_0C9B_0006_00A,4,0x0C9B,6,0,10,10,46,110,1,0,3,3107,0xE0D6,0x01C8,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0CDB
4_0C9B_0006_010,4,0x0C9B,6,0,16,16,76,176,1,0,3,3108,0xE0D0,0x01C8,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0CFF
4_0C9B_0006_022,4,0x0C9B,6,0,34,34,174,390,1,0,3,3111,0xE0BE,0x01C8,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0D6C
4_0C9B_0006_028,4,0x0C9B,6,0,40,40,210,468,1,0,3,3112,0xE0B8,0x01C7,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0D90
4_B646_0013_025,4,0xB646,19,0,37,37,683,1411,1,0,3,624,0xB893,0x01A7,0x0013,0xB646,0xF485,0x0000,0x0000,0xB917
4_C866_000E_01D,4,0xC866,14,0,29,29,379,795,0,3,3,1326,0x6F52,0x015D,0x000E,0xC866,0xF480,0x3F7B,0x0000,0xCB55
4_C866_000E_01F,4,0xC866,14,0,31,31,407,853,0,3,3,1321,0x7051,0x0161,0x000E,0xC866,0xF480,0x26F7,0x0000,0xCB55
4_C866_000E_023,4,0xC866,14,0,35,35,463,969,0,3,3,1313,0x724F,0x0167,0x000E,0xC866,0xF480,0x4E31,0x0000,0xCB55
4_C866_000E_027,4,0xC866,14,0,39,39,519,1085,0,3,3,1306,0x744D,0x016C,0x000E,0xC866,0xF480,0x518C,0x0000,0xCB55
6_786B_0013_040,6,0x786B,19,0,64,64,1076,2224,1,0,3,1612,0xB070,0x018C,0x0013,0x786B,0xF68B,0x0000,0x0000,0x7D2F
1_91F9_0018_02A,1,0x91F9,24,0,42,42,780,1610,1,0,2,3338,0x2A00,0x0148,0x0018,0x91F9,0xF181,0x0000,0x0000,0x95F2
1_9211_0018_029,1,0x9211,24,0,41,41,759,1567,1,0,2,3339,0x2900,0x0146,0x0018,0x9211,0xF181,0x0000,0x0000,0x95F2
1_9229_0018_028,1,0x9229,24,0,40,40,738,1524,1,0,2,3340,0x2800,0x0143,0x0018,0x9229,0xF181,0x0000,0x0000,0x95F2
2_2080_000C_042,2,0x2080,12,0,66,66,645,1364,1,0,2,1787,0xB876,0x017B,0x000C,0x2080,0xF283,0x0000,0x0000,0x23A2
2_2399_000B_042,2,0x2399,11,0,66,66,629,1332,1,0,2,1789,0xB876,0x0179,0x000B,0x2399,0xF283,0x0000,0x0000,0x2679
2_B2B5_0014_02E,2,0xB2B5,20,0,46,46,842,1738,1,1,2,2900,0x8355,0x01E1,0x0014,0xB2B5,0xF2C6,0x3A31,0x0000,0xB830
2_B831_0010_02C,2,0xB831,16,0,44,44,627,1306,0,2,2,2900,0xAE82,0x01FD,0x0010,0xB831,0xF2C6,0x50E7,0x0000,0xBB8C
2_B831_0010_031,2,0xB831,16,0,49,49,702,1461,0,2,2,2905,0xCE9D,0x01F4,0x0010,0xB831,0xF2C6,0x4C63,0x0000,0xBB8C
3_0C7E_0006_009,3,0x0C7E,6,0,9,9,51,119,0,2,2,1557,0x948B,0x0157,0x0006,0x0C7E,0xF385,0x79CE,0x0000,0x0CCB
3_0CC8_000A_013,3,0x0CC8,10,0,19,19,179,385,0,2,2,1559,0x9986,0x0160,0x000A,0x0CC8,0xF385,0x29CE,0x0000,0x0DDD
3_0CD2_00FA_007,3,0x0CD2,-6,0,7,7,41,97,0,2,2,1556,0x938C,0x0152,0x00FA,0x0CD2,0xF385,0x4BDE,0x0000,0x0C87
3_0DE0_00F6_00E,3,0x0DE0,-10,0,14,14,135,292,0,2,2,1558,0x9789,0x015D,0x00F6,0x0DE0,0xF385,0x13DE,0x0000,0x0CD8
3_6051_0008_026,3,0x6051,8,0,38,38,230,506,1,0,2,1580,0xE0BA,0x01B9,0x0008,0x6051,0xF388,0x0000,0x0000,0x6186
3_6051_0008_02A,3,0x6051,8,0,42,42,258,566,1,0,2,1581,0xE0B6,0x01B9,0x0008,0x6051,0xF388,0x0000,0x0000,0x61A7
3_6051_0008_02E,3,0x6051,8,0,46,46,286,626,1,0,2,1582,0xE0B2,0x01B9,0x0008,0x6051,0xF388,0x0000,0x0000,0x61C7
3_6051_0008_032,3,0x6051,8,0,50,50,316,690,1,0,2,1583,0xE0AE,0x01B9,0x0008,0x6051,0xF388,0x0000,0x0000,0x61E8
3_6051_0008_036,3,0x6051,8,0,54,54,348,758,1,0,2,1584,0xE0AA,0x01B9,0x0008,0x6051,0xF388,0x0000,0x0000,0x6208
3_6C3D_0008_003,3,0x6C3D,8,0,3,3,21,53,1,0,2,1667,0xE0DD,0x01D3,0x0008,0x6C3D,0xF3C8,0x0000,0x0000,0x6C5B
3_6C3D_0008_00B,3,0x6C3D,8,0,11,11,77,173,1,0,2,1666,0xE0D5,0x01D2,0x0008,0x6C3D,0xF3C8,0x0000,0x0000,0x6C9B
3_6C3D_0008_013,3,0x6C3D,8,0,19,19,135,297,1,0,2,1665,0xE0CD,0x01D0,0x0008,0x6C3D,0xF3C8,0x0000,0x0000,0x6CDC
3_6C3D_0008_01B,3,0x6C3D,8,0,27,27,185,405,1,0,2,1664,0xE0C5,0x01CF,0x0008,0x6C3D,0xF3C8,0x0000,0x0000,0x6D19
3_6C3D_0008_01C,3,0x6C3D,8,0,28,28,191,418,0,2,2,1636,0xB397,0x01B1,0x0008,0x6C3D,0xF3C8,0x13FF,0x0000,0x6DF8
3_6C3D_0008_01E,3,0x6C3D,8,0,30,30,203,444,0,2,2,1639,0xA98B,0x01B5,0x0008,0x6C3D,0xF3C8,0x2B7B,0x0000,0x6DF8
3_6C3D_0008_01F,3,0x6C3D,8,0,31,31,208,455,0,2,2,1640,0xA687,0x01B6,0x0008,0x6C3D,0xF3C8,0x1B5A,0x0000,0x6E00
3_6C3D_0008_020,3,0x6C3D,8,0,32,32,213,466,0,2,2,1641,0xA484,0x01B6,0x0008,0x6C3D,0xF3C8,0x0318,0x0000,0x6E00
3_6C3D_0008_021,3,0x6C3D,8,0,33,33,218,477,0,2,2,1642,0xA382,0x01B7,0x0008,0x6C3D,0xF3C8,0x5EF7,0x0000,0x6E00
3_6C3D_0008_022,3,0x6C3D,8,0,34,34,223,488,0,2,2,1643,0xA280,0x01B8,0x0008,0x6C3D,0xF3C8,0x2AB5,0x0000,0x6E00
3_6C3D_0008_024,3,0x6C3D,8,0,36,36,233,510,0,2,2,1645,0xA17D,0x01BA,0x0008,0x6C3D,0xF3C8,0x2252,0x0000,0x6E00
3_6C3D_0008_025,3,0x6C3D,8,0,37,37,239,523,0,2,2,1646,0xA27D,0x01BB,0x0008,0x6C3D,0xF3C8,0x5631,0x0000,0x6E00
3_6C3D_0008_026,3,0x6C3D,8,0,38,38,245,536,0,2,2,1647,0xA37D,0x01BD,0x0008,0x6C3D,0xF3C8,0x69EF,0x0000,0x6DF8
3_6C3D_0008_027,3,0x6C3D,8,0,39,39,251,549,0,2,2,1648,0xA47D,0x01BD,0x0008,0x6C3D,0xF3C8,0x09CE,0x0000,0x6E00
3_6C3D_0008_029,3,0x6C3D,8,0,41,41,264,577,0,2,2,1649,0xA67D,0x01BE,0x0008,0x6C3D,0xF3C8,0x318C,0x0000,0x6E00
3_6C3D_0008_02A,3,0x6C3D,8,0,42,42,271,592,0,2,2,1650,0xA97F,0x01C0,0x0008,0x6C3D,0xF3C8,0x396B,0x0000,0x6E00
3_6C3D_0008_02B,3,0x6C3D,8,0,43,43,278,607,1,0,2,1662,0xE0B5,0x01CC,0x0008,0x6C3D,0xF3C8,0x0000,0x0000,0x6D9B
3_6C3D_0008_02C,3,0x6C3D,8,0,44,44,285,622,0,2,2,1651,0xAC80,0x01C0,0x0008,0x6C3D,0xF3C8,0x3129,0x0000,0x6E00
3_6C3D_0008_02D,3,0x6C3D,8,0,45,45,292,637,0,2,2,1652,0xAF82,0x01C1,0x0008,0x6C3D,0xF3C8,0x2108,0x0000,0x6E00
3_6C3D_0008_02F,3,0x6C3D,8,0,47,47,305,665,0,2,2,1653,0xB384,0x01C2,0x0008,0x6C3D,0xF3C8,0x68C6,0x0000,0x6DF8
3_6C3D_0008_031,3,0x6C3D,8,0,49,49,316,689,0,2,2,1654,0xB887,0x01C3,0x0008,0x6C3D,0xF3C8,0x54A5,0x0000,0x6E00
3_6C3D_0008_033,3,0x6C3D,8,0,51,51,326,711,1,0,2,1661,0xE0AD,0x01CB,0x0008,0x6C3D,0xF3C8,0x0000,0x0000,0x6DD9
3_6C3D_0008_034,3,0x6C3D,8,0,52,52,331,722,0,2,2,1655,0xBD89,0x01C4,0x0008,0x6C3D,0xF3C8,0x7063,0x0000,0x6E00
3_6C3D_0008_035,3,0x6C3D,8,0,53,53,336,733,0,2,2,1656,0xC28D,0x01C5,0x0008,0x6C3D,0xF3C8,0x2842,0x0000,0x6E00
3_6DF9_000C_002,3,0x6DF9,12,0,2,2,21,52,1,0,2,1673,0xE0DE,0x01AC,0x000C,0x6DF9,0xF3C8,0x0000,0x0000,0x6E1B
3_6DF9_000C_00C,3,0x6DF9,12,0,12,12,138,296,1,0,2,1672,0xE0D4,0x01AD,0x000C,0x6DF9,0xF3C8,0x0000,0x0000,0x6E94
3_6DF9_000C_012,3,0x6DF9,12,0,18,18,210,446,0,2,2,1637,0x9280,0x01B1,0x000C,0x6DF9,0xF3C8,0x3BFF,0x0000,0x6FA3
3_6DF9_000C_017,3,0x6DF9,12,0,23,23,270,571,0,2,2,1646,0x725B,0x01AD,0x000C,0x6DF9,0xF3C8,0x7A52,0x0000,0x6FA3
3_6DF9_000C_018,3,0x6DF9,12,0,24,24,282,596,0,2,2,1647,0x7159,0x01AD,0x000C,0x6DF9,0xF3C8,0x6231,0x0000,0x6FAF
3_6DF9_000C_01A,3,0x6DF9,12,0,26,26,306,646,0,2,2,1650,0x7157,0x01AC,0x000C,0x6DF9,0xF3C8,0x618C,0x0000,0x6FA3
3_6DF9_000C_01B,3,0x6DF9,12,0,27,27,318,671,0,2,2,1651,0x7257,0x01AC,0x000C,0x6DF9,0xF3C8,0x256B,0x0000,0x6FAF
3_6DF9_000C_01C,3,0x6DF9,12,0,28,28,330,696,0,2,2,1652,0x7458,0x01AC,0x000C,0x6DF9,0xF3C8,0x7129,0x0000,0x6FA3
3_6DF9_000C_01D,3,0x6DF9,12,0,29,29,342,721,0,2,2,1653,0x7659,0x01AC,0x000C,0x6DF9,0xF3C8,0x2108,0x0000,0x6FAF
3_6DF9_000C_020,3,0x6DF9,12,0,32,32,378,796,1,0,2,1670,0xE0C0,0x01AC,0x000C,0x6DF9,0xF3C8,0x0000,0x0000,0x6F84
3_6DF9_000C_021,3,0x6DF9,12,0,33,33,385,811,0,2,2,1656,0x7F5E,0x01AB,0x000C,0x6DF9,0xF3C8,0x0C63,0x0000,0x6FAF
3_6DF9_000C_022,3,0x6DF9,12,0,34,34,392,826,0,2,2,1657,0x8361,0x01A9,0x000C,0x6DF9,0xF3C8,0x1042,0x0000,0x6FAF
3_6FA6_000F_006,3,0x6FA6,15,0,6,6,73,160,1,0,2,1666,0xE0DA,0x0157,0x000F,0x6FA6,0xF3C8,0x0000,0x0000,0x700D
3_6FA6_000F_011,3,0x6FA6,15,0,17,17,233,491,0,2,2,1653,0x8D7C,0x0175,0x000F,0x6FA6,0xF3C8,0x18C6,0x0000,0x70DA
3_6FA6_000F_012,3,0x6FA6,15,0,18,18,247,520,0,2,2,1654,0x9381,0x0173,0x000F,0x6FA6,0xF3C8,0x68A5,0x0000,0x70DA
3_778F_0008_00A,3,0x778F,8,0,10,10,70,158,1,0,2,559,0x0A00,0x01C5,0x0008,0x778F,0xF387,0x0000,0x0000,0x77E5
3_77A7_0008_007,3,0x77A7,8,0,7,7,49,113,1,0,2,558,0x0700,0x01C5,0x0008,0x77A7,0xF387,0x0000,0x0000,0x77E5
3_77B7_0008_005,3,0x77B7,8,0,5,5,35,83,1,0,2,557,0x0500,0x01C7,0x0008,0x77B7,0xF387,0x0000,0x0000,0x77E5
3_77C7_0008_003,3,0x77C7,8,0,3,3,21,53,1,0,2,556,0x0300,0x01C7,0x0008,0x77C7,0xF387,0x0000,0x0000,0x77E5
3_77D7_0008_001,3,0x77D7,8,0,1,1,7,23,1,0,2,555,0x0100,0x01C8,0x0008,0x77D7,0xF387,0x0000,0x0000,0x77E5
3_788F_0008_027,3,0x788F,8,0,39,39,310,667,1,0,2,565,0x2700,0x01C1,0x0008,0x788F,0xF387,0x0000,0x0000,0x79CE
3_78BF_0008_021,3,0x78BF,8,0,33,33,262,565,1,0,2,564,0x2100,0x01C1,0x0008,0x78BF,0xF387,0x0000,0x0000,0x79CE
3_78EF_0008_01B,3,0x78EF,8,0,27,27,214,463,1,0,2,563,0x1B00,0x01C2,0x0008,0x78EF,0xF387,0x0000,0x0000,0x79CE
3_7917_0008_016,3,0x7917,8,0,22,22,174,378,1,0,2,562,0x1600,0x01C2,0x0008,0x7917,0xF387,0x0000,0x0000,0x79CE
3_7937_0008_012,3,0x7937,8,0,18,18,142,310,1,0,2,561,0x1200,0x01C4,0x0008,0x7937,0xF387,0x0000,0x0000,0x79CE
3_7957_0008_00E,3,0x7957,8,0,14,14,110,242,1,0,2,560,0x0E00,0x01C4,0x0008,0x7957,0xF387,0x0000,0x0000,0x79CE
3_79CF_0008_03C,3,0x79CF,8,0,60,60,457,982,1,0,2,568,0x3C00,0x01BF,0x0008,0x79CF,0xF387,0x0000,0x0000,0x7BB6
3_7A0F_0008_034,3,0x7A0F,8,0,52,52,414,888,1,0,2,567,0x3400,0x01C0,0x0008,0x7A0F,0xF387,0x0000,0x0000,0x7BB6
3_7A47_0008_02D,3,0x7A47,8,0,45,45,360,773,1,0,2,566,0x2D00,0x01C0,0x0008,0x7A47,0xF387,0x0000,0x0000,0x7BB6
3_7E78_0005_007,3,0x7E78,5,0,7,7,33,81,1,0,2,565,0x0700,0x01CB,0x0005,0x7E78,0xF388,0x0000,0x0000,0x7E9D
3_7E96_0005_001,3,0x7E96,5,0,1,1,3,15,1,0,2,564,0x0100,0x01CB,0x0005,0x7E96,0xF388,0x0000,0x0000,0x7E9D
3_7EA0_0005_010,3,0x7EA0,5,0,16,16,68,160,1,0,2,566,0x1000,0x01C9,0x0005,0x7EA0,0xF388,0x0000,0x0000,0x7EF2
4_02F8_0104_01F,4,0x02F8,4,1,31,31,122,283,1,0,2,3100,0xE0C1,0x01D0,0x0104,0x02F8,0xF48D,0x0000,0x0000,0x0372
4_02F8_0104_022,4,0x02F8,4,1,34,34,134,310,1,0,2,3099,0xE0BE,0x01D0,0x0104,0x02F8,0xF48D,0x0000,0x0000,0x037D
4_0399_000C_02D,4,0x0399,12,0,45,45,454,961,1,0,2,3105,0xE0B3,0x01BD,0x000C,0x0399,0xF48D,0x0000,0x0000,0x05C0
4_0399_000C_033,4,0x0399,12,0,51,51,522,1103,1,0,2,3106,0xE0AD,0x01BD,0x000C,0x0399,0xF48D,0x0000,0x0000,0x0608
4_0399_000C_039,4,0x0399,12,0,57,57,576,1217,1,0,2,3107,0xE0A7,0x01BD,0x000C,0x0399,0xF48D,0x0000,0x0000,0x064D
4_0C9B_0006_004,4,0x0C9B,6,0,4,4,16,44,1,0,2,3106,0xE0DC,0x01C8,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0CB6
4_0C9B_0006_016,4,0x0C9B,6,0,22,22,106,242,1,0,2,3109,0xE0CA,0x01C8,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0D23
4_0C9B_0006_01C,4,0x0C9B,6,0,28,28,138,312,1,0,2,3110,0xE0C4,0x01C8,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0D48
4_0C9B_0006_02E,4,0x0C9B,6,0,46,46,246,546,1,0,2,3113,0xE0B2,0x01C7,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0DB4
4_0C9B_0006_034,4,0x0C9B,6,0,52,52,282,624,1,0,2,3114,0xE0AC,0x01C7,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0DD8
4_0C9B_0006_037,4,0x0C9B,6,0,55,55,300,663,1,0,2,3122,0xE0A9,0x01C6,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0DEA
4_0C9B_0006_03A,4,0x0C9B,6,0,58,58,318,702,1,0,2,3115,0xE0A6,0x01C7,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0DFC
4_0C9B_0006_03D,4,0x0C9B,6,0,61,61,336,741,1,0,2,3121,0xE0A3,0x01C6,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0E0E
4_0C9B_0006_040,4,0x0C9B,6,0,64,64,354,780,1,0,2,3116,0xE0A0,0x01C7,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0E20
4_0C9B_0006_043,4,0x0C9B,6,0,67,67,372,819,1,0,2,3120,0xE09D,0x01C6,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0E32
4_0C9B_0006_046,4,0x0C9B,6,0,70,70,390,858,1,0,2,3117,0xE09A,0x01C7,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0E44
4_0C9B_0006_04C,4,0x0C9B,6,0,76,76,426,936,1,0,2,3118,0xE094,0x01C7,0x0006,0x0C9B,0xF48D,0x0000,0x0000,0x0E68
4_11FF_0009_003,4,0x11FF,9,0,3,3,27,65,1,0,2,3127,0xE0DD,0x013A,0x0009,0x11FF,0xF4CD,0x0000,0x0000,0x1222
4_1208_00F9_007,4,0x1208,-7,0,7,7,28,71,1,0,2,3128,0xE0D9,0x013A,0x00F9,0x1208,0xF4CD,0x0000,0x0000,0x11DB
4_C866_000E_01E,4,0xC866,14,0,30,30,393,824,0,2,2,1324,0x7052,0x0160,0x000E,0xC866,0xF480,0x3B39,0x0000,0xCB55
4_C866_000E_021,4,0xC866,14,0,33,33,435,911,0,2,2,1318,0x7150,0x0164,0x000E,0xC866,0xF480,0x56B5,0x0000,0xCB62
4_C866_000E_022,4,0xC866,14,0,34,34,449,940,0,2,2,1316,0x7250,0x0165,0x000E,0xC866,0xF480,0x1A73,0x0000,0xCB62
4_C866_000E_025,4,0xC866,14,0,37,37,491,1027,0,2,2,1310,0x734E,0x0168,0x000E,0xC866,0xF480,0x2DEF,0x0000,0xCB62
4_C866_000E_02A,4,0xC866,14,0,42,42,560,1170,0,2,2,1302,0x764C,0x016F,0x000E,0xC866,0xF480,0x6929,0x0000,0xCB55
4_C866_000E_02E,4,0xC866,14,0,46,46,612,1278,0,2,2,1298,0x784A,0x0170,0x000E,0xC866,0xF480,0x50C6,0x0000,0xCB62
4_C866_000E_032,4,0xC866,14,0,50,50,661,1380,0,2,2,1263,0x8351,0x015F,0x000E,0xC866,0xF480,0x5863,0x0000,0xCB62
4_CB5C_000C_019,4,0xCB5C,12,0,25,25,282,597,0,2,2,1387,0x745B,0x0179,0x000C,0xCB5C,0xF482,0x739C,0x0000,0xCD8B
4_CB5C_000C_01B,4,0xCB5C,12,0,27,27,306,647,0,2,2,1390,0x755A,0x0177,0x000C,0xCB5C,0xF482,0x36F7,0x0000,0xCD8B
6_7485_0009_020,6,0x7485,9,0,32,32,274,588,1,0,2,1608,0xA080,0x01A1,0x0009,0x7485,0xF68B,0x0000,0x0000,0x75AB
6_759F_000F_030,6,0x759F,15,0,48,48,663,1382,1,0,2,1610,0xA878,0x0194,0x000F,0x759F,0xF68B,0x0000,0x0000,0x7879
1_1823_010D_047,1,0x1823,13,1,71,71,823,1725,1,0,1,1951,0x4700,0x01AD,0x010D,0x1823,0xF183,0x0000,0x0000,0x1BB6
1_1830_010D_046,1,0x1830,13,1,70,70,815,1708,1,0,1,1950,0x4600,0x01AD,0x010D,0x1830,0xF183,0x0000,0x0000,0x1BB6
1_183D_010D_045,1,0x183D,13,1,69,69,806,1689,1,0,1,1949,0x4500,0x01AD,0x010D,0x183D,0xF183,0x0000,0x0000,0x1BB6
1_8C65_0016_035,1,0x8C65,22,0,53,53,994,2049,1,0,1,3336,0x3500,0x014C,0x0016,0x8C65,0xF181,0x0000,0x0000,0x90FD
1_8C91_0016_033,1,0x8C91,22,0,51,51,967,1993,1,0,1,3337,0x3300,0x014A,0x0016,0x8C91,0xF181,0x0000,0x0000,0x90FD
1_9121_0018_033,1,0x9121,24,0,51,51,944,1947,1,0,1,3347,0x3300,0x0134,0x0018,0x9121,0xF181,0x0000,0x0000,0x95F2
1_9169_0018_030,1,0x9169,24,0,48,48,903,1862,1,0,1,3346,0x3000,0x0136,0x0018,0x9169,0xF181,0x0000,0x0000,0x95F2
1_91B1_0018_02D,1,0x91B1,24,0,45,45,841,1735,1,0,1,3345,0x2D00,0x0138,0x0018,0x91B1,0xF181,0x0000,0x0000,0x95F2
1_91E1_0018_02B,1,0x91E1,24,0,43,43,800,1651,1,0,1,3344,0x2B00,0x013A,0x0018,0x91E1,0xF181,0x0000,0x0000,0x95F2
1_9651_0014_047,1,0x9651,20,0,71,71,1245,2569,1,0,1,3350,0x4700,0x013D,0x0014,0x9651,0xF181,0x0000,0x0000,0x9BED
1_968D_0014_044,1,0x968D,20,0,68,68,1204,2484,1,0,1,3394,0x4400,0x0118,0x0014,0x968D,0xF181,0x0000,0x0000,0x9BED
1_96B5_0014_042,1,0x96B5,20,0,66,66,1175,2424,1,0,1,3349,0x4200,0x013F,0x0014,0x96B5,0xF181,0x0000,0x0000,0x9BED
1_96C9_0014_041,1,0x96C9,20,0,65,65,1160,2393,1,0,1,3395,0x4100,0x0116,0x0014,0x96C9,0xF181,0x0000,0x0000,0x9BED
1_96F1_0014_03F,1,0x96F1,20,0,63,63,1130,2331,1,0,1,3396,0x3F00,0x0115,0x0014,0x96F1,0xF181,0x0000,0x0000,0x9BED
1_9705_0014_03E,1,0x9705,20,0,62,62,1114,2298,1,0,1,3348,0x3E00,0x0141,0x0014,0x9705,0xF181,0x0000,0x0000,0x9BED
