file,frame,f142,f018,disp,f031
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3200.bin,3200,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3220.bin,3220,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3240.bin,3240,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3260.bin,3260,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3280.bin,3280,4,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3300.bin,3300,4,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3320.bin,3320,4,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3340.bin,3340,4,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3360.bin,3360,4,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3380.bin,3380,4,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3400.bin,3400,4,a0,1,00
